time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.27656331,0.77648754,-0.22907263,-0.47361267,0.84751888,0.39980467,0.04567174,0.24342602,-0.77285576,0.23985383,-0.44410184,-0.84330824,0.39447122,-0.03017786
0.02000000,0.27656297,0.77648753,-0.22907243,-0.47361221,0.84751889,0.39980431,0.04567161,0.24342605,-0.77285576,0.23985383,-0.44410186,-0.84330824,0.39447123,-0.03017788
0.04000000,0.27656061,0.77648745,-0.22907111,-0.47360902,0.84751897,0.39980186,0.04567070,0.24342620,-0.77285579,0.23985378,-0.44410200,-0.84330826,0.39447125,-0.03017795
0.06000000,0.27655424,0.77648721,-0.22906753,-0.47360045,0.84751917,0.39979525,0.04566824,0.24342663,-0.77285585,0.23985366,-0.44410238,-0.84330832,0.39447133,-0.03017814
0.08000000,0.27654194,0.77648677,-0.22906062,-0.47358387,0.84751956,0.39978248,0.04566349,0.24342745,-0.77285598,0.23985343,-0.44410312,-0.84330843,0.39447146,-0.03017852
0.10000000,0.27652182,0.77648603,-0.22904931,-0.47355677,0.84752019,0.39976159,0.04565572,0.24342880,-0.77285619,0.23985305,-0.44410432,-0.84330861,0.39447169,-0.03017914
0.12000000,0.27649204,0.77648495,-0.22903258,-0.47351667,0.84752114,0.39973068,0.04564422,0.24343079,-0.77285650,0.23985249,-0.44410610,-0.84330887,0.39447203,-0.03018006
0.14000000,0.27645083,0.77648344,-0.22900943,-0.47346115,0.84752244,0.39968789,0.04562830,0.24343354,-0.77285692,0.23985172,-0.44410856,-0.84330923,0.39447249,-0.03018133
0.16000000,0.27639643,0.77648146,-0.22897887,-0.47338788,0.84752416,0.39963142,0.04560729,0.24343718,-0.77285749,0.23985069,-0.44411182,-0.84330971,0.39447311,-0.03018301
0.18000000,0.27632716,0.77647893,-0.22893995,-0.47329457,0.84752635,0.39955950,0.04558053,0.24344181,-0.77285820,0.23984939,-0.44411596,-0.84331033,0.39447389,-0.03018514
0.20000000,0.27624137,0.77647580,-0.22889174,-0.47317900,0.84752907,0.39947043,0.04554739,0.24344754,-0.77285909,0.23984777,-0.44412108,-0.84331108,0.39447486,-0.03018778
0.22000000,0.27613744,0.77647201,-0.22883335,-0.47303901,0.84753236,0.39936254,0.04550725,0.24345449,-0.77286016,0.23984582,-0.44412729,-0.84331200,0.39447603,-0.03019098
0.24000000,0.27601383,0.77646751,-0.22876390,-0.47287251,0.84753627,0.39923421,0.04545951,0.24346275,-0.77286144,0.23984349,-0.44413468,-0.84331309,0.39447742,-0.03019479
0.26000000,0.27586903,0.77646223,-0.22868254,-0.47267746,0.84754085,0.39908388,0.04540358,0.24347243,-0.77286294,0.23984076,-0.44414334,-0.84331437,0.39447906,-0.03019925
0.28000000,0.27570156,0.77645612,-0.22858845,-0.47245187,0.84754615,0.39891002,0.04533889,0.24348363,-0.77286467,0.23983761,-0.44415334,-0.84331585,0.39448095,-0.03020441
