time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.02168852,0.72383852,-0.35120820,-0.28098089,0.81220332,0.29065400,-0.06988877,-0.58532308,-0.71134126,0.46706925,-0.10382110,-0.62662612,0.23614975,0.56097196
0.02000000,0.02169378,0.72372196,-0.35128532,-0.28104571,0.81215698,0.29056879,-0.06988860,-0.58531907,-0.71161261,0.46690117,-0.10436448,-0.62646621,0.23631858,0.56116104
0.04000000,0.02169196,0.72362625,-0.35136529,-0.28110740,0.81213508,0.29052145,-0.06990040,-0.58530920,-0.71192977,0.46661933,-0.10506753,-0.62622151,0.23651189,0.56142324
0.06000000,0.02169174,0.72354160,-0.35142281,-0.28111826,0.81211980,0.29049749,-0.06990403,-0.58528739,-0.71229782,0.46624822,-0.10589357,-0.62594217,0.23672596,0.56175348
0.08000000,0.02169685,0.72348062,-0.35152167,-0.28116050,0.81209821,0.29045306,-0.06990580,-0.58526973,-0.71273074,0.46573399,-0.10689439,-0.62561742,0.23696637,0.56211909
0.10000000,0.02170052,0.72336937,-0.35159575,-0.28120251,0.81208022,0.29039006,-0.06990762,-0.58525107,-0.71323312,0.46509284,-0.10809113,-0.62522818,0.23722182,0.56251757
0.12000000,0.02170052,0.72323650,-0.35168144,-0.28121762,0.81208531,0.29036164,-0.06989921,-0.58522714,-0.71374610,0.46433039,-0.10947342,-0.62480329,0.23749846,0.56298579
0.14000000,0.02170206,0.72312699,-0.35171638,-0.28122924,0.81207869,0.29032729,-0.06990649,-0.58520340,-0.71441135,0.46343658,-0.11106418,-0.62428210,0.23783044,0.56352824
0.16000000,0.02169704,0.72307449,-0.35172859,-0.28123662,0.81205848,0.29031693,-0.06989660,-0.58514242,-0.71535449,0.46250442,-0.11299152,-0.62369115,0.23821840,0.56409978
0.18000000,0.02170677,0.72306419,-0.35175098,-0.28122967,0.81205334,0.29031393,-0.06988265,-0.58501521,-0.71646393,0.46146265,-0.11510918,-0.62311070,0.23863685,0.56471730
0.20000000,0.02169951,0.72305304,-0.35175071,-0.28127622,0.81206389,0.29031658,-0.06989901,-0.58475692,-0.71766849,0.46026541,-0.11741604,-0.62251811,0.23911384,0.56544202
0.22000000,0.02168142,0.72306682,-0.35174378,-0.28132291,0.81207506,0.29031374,-0.06989949,-0.58432311,-0.71912334,0.45889843,-0.12002482,-0.62186440,0.23971081,0.56630913
0.24000000,0.02168268,0.72306396,-0.35174632,-0.28127612,0.81207230,0.29032409,-0.06989232,-0.58368125,-0.72071111,0.45726080,-0.12260518,-0.62117223,0.24036292,0.56727402
0.26000000,0.02167578,0.72306589,-0.35173771,-0.28125970,0.81208585,0.29034238,-0.06989813,-0.58291563,-0.72214649,0.45536560,-0.12492328,-0.62050107,0.24103854,0.56822646
0.28000000,0.02166384,0.72307694,-0.35173681,-0.28125846,0.81206978,0.29033143,-0.06989534,-0.58199409,-0.72371342,0.45319857,-0.12737848,-0.61968526,0.24196774,0.56924306
0.30000000,0.02166787,0.72307151,-0.35173249,-0.28126450,0.81206922,0.29033122,-0.06989396,-0.58081482,-0.72565120,0.45091105,-0.13033756,-0.61852245,0.24308828,0.57041612
0.32000000,0.02168803,0.72306176,-0.35173692,-0.28128967,0.81205232,0.29033393,-0.06989432,-0.57953435,-0.72746947,0.44887041,-0.13344407,-0.61737905,0.24410808,0.57156230
0.34000000,0.02168879,0.72304715,-0.35174513,-0.28133598,0.81205045,0.29031987,-0.06989659,-0.57792177,-0.72890372,0.44678862,-0.13687062,-0.61628895,0.24505637,0.57284068
0.36000000,0.02167163,0.72301701,-0.35175591,-0.28140470,0.81203548,0.29029497,-0.06989358,-0.57590904,-0.73031016,0.44475874,-0.14092726,-0.61500759,0.24591213,0.57418244
0.38000000,0.02164635,0.72297407,-0.35175965,-0.28143610,0.81201812,0.29026893,-0.06989757,-0.57380872,-0.73194450,0.44306910,-0.14523084,-0.61363337,0.24669548,0.57545986
0.40000000,0.02161110,0.72294577,-0.35176107,-0.28146895,0.81203192,0.29025396,-0.06989581,-0.57138221,-0.73385853,0.44116953,-0.14969513,-0.61195033,0.24753591,0.57685445
0.42000000,0.02158819,0.72292978,-0.35176923,-0.28150065,0.81202534,0.29024503,-0.06989930,-0.56877549,-0.73618812,0.43907637,-0.15409725,-0.61004066,0.24856416,0.57846446
0.44000000,0.02155925,0.72292762,-0.35176046,-0.28153908,0.81202150,0.29022658,-0.06990692,-0.56629794,-0.73909359,0.43691813,-0.15823801,-0.60832240,0.24976421,0.58025264
0.46000000,0.02156017,0.72292953,-0.35174041,-0.28156317,0.81202483,0.29022853,-0.06990739,-0.56359609,-0.74226997,0.43427324,-0.16243535,-0.60692908,0.25113298,0.58210928
0.48000000,0.02160253,0.72293189,-0.35174030,-0.28155514,0.81202465,0.29023836,-0.06990832,-0.56089220,-0.74536957,0.43132456,-0.16698337,-0.60550130,0.25261392,0.58399109
0.50000000,0.02160740,0.72292956,-0.35175250,-0.28155273,0.81202487,0.29024887,-0.06990327,-0.55847339,-0.74845125,0.42832283,-0.17205504,-0.60373370,0.25396558,0.58604444
0.52000000,0.02160654,0.72293187,-0.35175535,-0.28156379,0.81202863,0.29024324,-0.06989081,-0.55609127,-0.75148000,0.42519361,-0.17744730,-0.60186981,0.25529903,0.58821543
0.54000000,0.02159930,0.72293966,-0.35173323,-0.28155683,0.81202044,0.29024820,-0.06989176,-0.55374258,-0.75444978,0.42199882,-0.18301033,-0.60023756,0.25672794,0.59015460
0.56000000,0.02157755,0.72294542,-0.35174329,-0.28156075,0.81202237,0.29024747,-0.06990219,-0.55149762,-0.75724907,0.41840128,-0.18851097,-0.59857095,0.25833347,0.59203504
0.58000000,0.02154691,0.72293297,-0.35175860,-0.28155606,0.81201670,0.29023605,-0.06989662,-0.54916199,-0.75986021,0.41443049,-0.19418958,-0.59668803,0.26001143,0.59397744
0.60000000,0.02155369,0.72294472,-0.35175183,-0.28153558,0.81203084,0.29023795,-0.06990067,-0.54677224,-0.76298313,0.41073133,-0.20046752,-0.59468746,0.26152827,0.59611993
0.62000000,0.02154425,0.72294918,-0.35174465,-0.28151640,0.81203119,0.29025182,-0.06989460,-0.54433954,-0.76649815,0.40735653,-0.20683285,-0.59286284,0.26299789,0.59842437
0.64000000,0.02153087,0.72293710,-0.35174894,-0.28152041,0.81203075,0.29025423,-0.06988867,-0.54152724,-0.77032679,0.40381392,-0.21329672,-0.59090780,0.26454884,0.60076246
0.66000000,0.02153915,0.72294887,-0.35174727,-0.28150397,0.81204058,0.29025591,-0.06988867,-0.53867194,-0.77385523,0.39994014,-0.21920104,-0.58870599,0.26626831,0.60317563
0.68000000,0.02137972,0.72293802,-0.35178026,-0.28151136,0.81204958,0.29022529,-0.06988600,-0.53491827,-0.77769676,0.39492099,-0.22578521,-0.58581100,0.26846742,0.60588575
0.70000000,0.02116811,0.72290536,-0.35178973,-0.28154111,0.81204581,0.29020283,-0.06987470,-0.53001909,-0.78266681,0.38936455,-0.23347504,-0.58222327,0.27104583,0.60934705
0.72000000,0.02135217,0.72296151,-0.35172117,-0.28149326,0.81204471,0.29026232,-0.06988499,-0.52558946,-0.78756800,0.38496431,-0.24028018,-0.57922712,0.27334375,0.61259976
0.74000000,0.02149585,0.72303697,-0.35166706,-0.28145512,0.81203895,0.29029089,-0.06988057,-0.52177321,-0.79169776,0.38080705,-0.24639643,-0.57702408,0.27568336,0.61534120
0.76000000,0.02148065,0.72300127,-0.35169512,-0.28149504,0.81204326,0.29025587,-0.06988449,-0.51822191,-0.79571751,0.37681997,-0.25284842,-0.57484311,0.27773614,0.61799912
0.78000000,0.02147422,0.72299369,-0.35169929,-0.28147914,0.81203711,0.29025856,-0.06989691,-0.51434043,-0.79996098,0.37293908,-0.26043381,-0.57240648,0.27946232,0.62073101
0.80000000,0.02148528,0.72300568,-0.35169788,-0.28147273,0.81204506,0.29028196,-0.06988812,-0.51053387,-0.80378092,0.36881843,-0.26833052,-0.56998523,0.28096530,0.62335561
0.82000000,0.02137928,0.72299060,-0.35171336,-0.28149203,0.81206175,0.29026165,-0.06988640,-0.50731664,-0.80721276,0.36454526,-0.27576680,-0.56753721,0.28259820,0.62598821
0.84000000,0.02125538,0.72300347,-0.35171700,-0.28151237,0.81203011,0.29023430,-0.06989053,-0.50412948,-0.81054638,0.36041835,-0.28305683,-0.56534622,0.28452702,0.62836171
0.86000000,0.02124410,0.72300627,-0.35170437,-0.28150344,0.81202956,0.29024267,-0.06989539,-0.50071106,-0.81467289,0.35618167,-0.29085287,-0.56315765,0.28647477,0.63108790
0.88000000,0.02132487,0.72300824,-0.35169635,-0.28150602,0.81204089,0.29025905,-0.06988854,-0.49746216,-0.81852371,0.35198381,-0.29816194,-0.56077133,0.28842785,0.63369543
0.90000000,0.02128534,0.72300824,-0.35170615,-0.28151462,0.81205513,0.29024282,-0.06989273,-0.49449009,-0.82248528,0.34807925,-0.30479490,-0.55829049,0.29051838,0.63626244
0.92000000,0.02122408,0.72300092,-0.35171697,-0.28151572,0.81204030,0.29022111,-0.06988885,-0.49103934,-0.82643559,0.34374151,-0.31177853,-0.55582390,0.29257869,0.63875869
0.94000000,0.02122288,0.72299237,-0.35170445,-0.28150113,0.81204419,0.29024204,-0.06990088,-0.48708812,-0.83084457,0.33916284,-0.31906316,-0.55306763,0.29434946,0.64146380
0.96000000,0.02130914,0.72300444,-0.35169628,-0.28150008,0.81203805,0.29026635,-0.06989932,-0.48334775,-0.83529937,0.33497344,-0.32625065,-0.55065456,0.29605450,0.64414974
0.98000000,0.02129991,0.72301451,-0.35169207,-0.28150492,0.81203100,0.29026423,-0.06989432,-0.47994512,-0.83915136,0.33082117,-0.33302381,-0.54839060,0.29789339,0.64697446
1.00000000,0.02119106,0.72300587,-0.35170676,-0.28150878,0.81203959,0.29024894,-0.06990673,-0.47645445,-0.84275751,0.32658890,-0.33986953,-0.54606703,0.30011137,0.64954662
1.02000000,0.02120935,0.72299881,-0.35170451,-0.28148505,0.81203916,0.29025862,-0.06994149,-0.47301457,-0.84632377,0.32245036,-0.34697736,-0.54383071,0.30210455,0.65211111
1.04000000,0.02129172,0.72301513,-0.35169690,-0.28150766,0.81202594,0.29026774,-0.07003734,-0.46957574,-0.85031310,0.31874206,-0.35425273,-0.54149373,0.30386491,0.65464542
1.06000000,0.02126803,0.72303787,-0.35169133,-0.28153742,0.81201636,0.29030951,-0.07021477,-0.46661932,-0.85420608,0.31522788,-0.36104981,-0.53911434,0.30578440,0.65712481
