time_s,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
0.00000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.02000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.04000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.06000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.08000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.10000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.12000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.14000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.16000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
0.18000000,0.20037600,0.85581700,-0.16392000,-0.61084800,0.80242800,0.49099400,-0.21926300,0.27902900,-0.77806400,0.22981000,-0.47601300,-0.84800400,0.40054900,-0.04660700
